
name,date,location,venue,address,prefecture,city,lat,lon,source,url
【北海道】Fun place 東神楽 vol.1,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido-funplace_higashikagura_vol1_2023/
【宮城県】ハロウィンマルシェ,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi-halloween_marcheautmn_2023/
【宮城県】RIPPLE MARCHE vol.1,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi-ripplemarche_vol1_2023/
【東京都】LOHAS FESTA 2023 inTokyo,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-lohasfesta_intokyoautmn_2023/
【埼玉県】第4回oneわんマルシェ,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-onewanmarche_vol4_2023/
【千葉県】第2回 わんこの森フェスティバル,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba-wankonomorifes_vol2_2023/
【埼玉県】メリアスDOGマルシェ in まつぶし緑の丘公園,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-meliasdogmarche_autmn_2023/
【東京都】dogdeco WONDERFUL DAY vol.3,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-dogdeco_wonderfulday_vol3_2023/
【東京都】第3回 わんにゃんライフ MARKET＠豊洲公園,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-wannyanlifemarket_vol3autmn_2023/
【埼玉県】彩 Sainomori Park Market,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-sainomoripark_market_autmn_2023/
【埼玉県】Hawaii Fes Fukaya 2nd,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-hawaiifes_hukaya2nd_autmn_2023/
【千葉県】ドッグランイベント in 幕張 2023 秋,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba-dogrunfes_inmakuhari_autmn_2023/
【神奈川県】YOKOHAMA GOGO DOG FES 2023 AUTUMN,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa-yokohamagogo_dogfes_autmn_2023/
【神奈川県】ドッグフレンドリーマルシェ in えびな健康マラソン2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa-dogfriendrymarshe_autmn_2023/
【東京都】プードルフェス2023 – Poodle Festival 2023 –,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-poodlefestival_autmn_2023/
【埼玉県】BOO!! BULL BOO!! FESTA,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-boobullboo_festa_autmn_2023/
【愛知県】第1回 ワンデイドッグフェス 西尾2023,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi-wandaydogfes_nishio_autmn_2023/
【静岡県】愛犬祭 2023,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka-aikensai_autmn_2023/
【静岡県】わんてらす dog & outdoor マルシェ in 島田,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka-wanterrace_dogoutdoor_2023/
【山梨県】第6回 ハッピーわんわん南きよさと,,山梨県,,山梨県,山梨県,,35.6399328,138.6380495,Happyplace,https://happyplace.pet/event/yamanashi-happywanwan_minamikiyosato_vol6_2023/
【岐阜県】わんわんフェスタ Vol.4,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gihu-wanwanfesta_vol4_2023/
【滋賀県】第1回 道の駅こうらわんわんフェスタ,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/shiga-michinoekikoura_wanwanfes_vol1_2023/
【大阪府】わんことマルシェvol.11 in 萩谷総合公園,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka-wankotomarche_autmn_vol11_2023/
【兵庫県】川西ドッグランマルシェ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-kawanishi_dogrunmarche_autmn_2023/
【京都府】’Amo FAMILY FESTA 2023,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kyoto-amofamilyfesta_autmn_2023/
【兵庫県】Dogs&Cats special party in Rokko island,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-dogscatsspecialparty_rokkoisland_autmn_2023/
【京都府】2023 動物感謝デー in KYOTO,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kyoto-animalthanksday_inkyoto_autmn_2023/
【三重県】だいずんむっしマルシェvol.2,,三重県,,三重県,三重県,,34.7339685,136.5154489,Happyplace,https://happyplace.pet/event/mie-daizunmussimarshe_vol2_autmn_2023/
【兵庫県】キャバリア共和国,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-cavalier_republic_autmn_2023/
【大阪府】Log-in LOVE PET FESTA -vol.6-,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka-loginlovepetfesta__vol6_2023/
【奈良県】るらるわんわんフェスin奈良健康ランド,,奈良県,,奈良県,奈良県,,34.2963089,135.8816819,Happyplace,https://happyplace.pet/event/nara-ruraruwanwanfes_autmn_2023/
【兵庫県】第4回 wankoPARTY わんこパーティー,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-wankoparty_vol4_autmn_2023/
【島根県】みずべDog Day in 白潟公園,,島根県,,島根県,島根県,,34.9418212,132.5374390,Happyplace,https://happyplace.pet/event/shimane-mizubedogday_autmn_2023/
【岡山県】第３回ツヤマルシェ,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/okayama-tsuyamarche_vol3_autmn_2023/
【広島県】川西 わんわん☆happy Market,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima-kawanishi_wanwan_autmn_2023/
【佐賀県】吉野ヶ里ドッグフェスタ 2023,,佐賀県,,佐賀県,佐賀県,,33.2185408,130.1296585,Happyplace,https://happyplace.pet/event/saga-yoshinogaridogfes_2023/
【愛知県】わんこレスキュー！！ わんわんフリーマーケット＆わんわんミニマルシェ in フレスポ春日井,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aichi-wanwanrescue_freemarket_minimarche_2023/
【静岡県】ANIMA LIFE（アニマライフ）,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka-animalife_2023/
【静岡県】第3回しっぽっちマルシェ,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka-sippottimarche_vol3_2023/
【静岡県】DEKAKERU wankobiyori vol.20（デカケルわんこびより）,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka-dekakeruwankobiyori_vol20_2023/
【富山県】わんわんプチ縁日,,富山県,,富山県,富山県,,36.6468015,137.2183531,Happyplace,https://happyplace.pet/event/toyama-wanwanpetit_ennichi_2023/
【大阪府】わんことマルシェvol.10 in 安満遺跡公園,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka-wankotomarche_vol10_2023/
【兵庫県】るらるわんわんフェスin阪神尼崎駅前広場,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-ruraru_wanwanfes_2023/
【大阪府】MANAあにまるフェス in セブンパーク天美,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka-mana_animalfes_2023/
【広島県】第8回 wakwakマルシェ in せらワイナリー,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima-wakwakmarche_inserawinery_vol8_2023/
【広島県】フレンチブルドッグ祭,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima-frenchbulldog_fes_2023/
【兵庫県】第9回 愛犬マルシェin 神戸ワイナリー ワイン城 ハロウィンパーティー,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo-aikenmarche_kobewine_halloweenparty_2023/
【茨城県】OCEAN DOG FES in Hitachinaka,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki-oceandogfes_inhitachinaka_2023/
【東京都】HAMACHO Dog Fest 2023,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-hamachodogfest_2023/
【茨城県】第1回 DogFes’ohana （ドッグフェスオハナ）,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki-dogfesohana_vol1_2023/
【栃木県】FUGA SUMMIT 2023,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi-fugasummit_vol10_2023/
【東京都】第3回 わんにゃんライフ MARKET＠豊洲公園,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-wannyanlifemarket_vol3_2023/
【神奈川県】HUG ANIMALS! vol.10,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa-huganimals_vol10_2023/
【千葉県】THE DOG FES vol.3 -犬とピクニック-,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/chiba-thedogfes_picnic_vol3_2023/
【東京都】駒沢わんこ祭り 2023,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo-komazawawannko_fes_2023/
【埼玉県】いぬのおまつり＠sosopark,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama-inunoomatsuri_sosopark_2023/
【茨城県】ダックスフントフェスティバル2023 HALLOWEEN – Dachshund Festival 2023 –,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki-dachshund_festival_2023/
【神奈川県】油壺＋wan MARKET,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa-aburatsubo_pluswanmarket_2023/
【神奈川県】クリスタルハロウィン,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kanagawa-crystal_halloween_2023/
【北海道】第2回わんダフルオータムフェスタ2023第2弾,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido-wanderful-autumn-festa_vol2_2023/
【福島県】SkogFes inいわき,,福島県,,福島県,福島県,,37.3662591,140.2511854,Happyplace,https://happyplace.pet/event/hukushima-skogfes_iniwaki_2023/
【北海道】ドッグマラソン@第15回記念鵡川ししゃもファミリー駅伝大会 2023,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido-dogmarathon_vol15_2023/
【宮城県】39Macks fes 愛犬感謝祭,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/miyagi-39macksfes_thanksdogfes_2023/
【北海道】ライブアップドッグランフェスタ in えこりん村,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido-liveupdogrun_festa_2023/
【青森県】第6回 DOG FES IWAKI 2023 ドッグフェスイワキ,,青森県,,青森県,青森県,,40.8869430,140.5901210,Happyplace,https://happyplace.pet/event/aomori-dogfesiwaki_vol6_2023/
【福島県】第5弾 うちの仔市場 MINI in Chillax Garden CAMP,,福島県,,福島県,福島県,,37.3662591,140.2511854,Happyplace,https://happyplace.pet/event/hukushima-uchinokoichiba_mini_2023/
【岩手県】第1回 いぬの日,,岩手県,,岩手県,岩手県,,39.5713763,141.4253574,Happyplace,https://happyplace.pet/event/hokkaidou-touhoku_inunohi-vol1_2023/
【宮城県】One love Wan life,,宮城県,,宮城県,宮城県,,38.3880155,140.9761025,Happyplace,https://happyplace.pet/event/hokkaidou-touhoku_one-love-wan-life_2023/
【北海道】わんにゃんマルシェvol.14,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaidou-touhoku_wannyan-marche-vol14_2023/
【神奈川県】BAY WALK MARKET 2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kantou_bay-walk-market_2023/
【茨城県】WAN DAY the Shiba,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/kantou_wan-day-the-shiba_2023/
【千葉県】第7回心春日和マルシェbyユアペティア鎌ヶ谷店,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_yuapethia-vol7_2023/
【神奈川県】わんにゃんスマイルフェス 2023,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kantou_wannyan-smile-festival_2023/
【東京都】チワワEXPO 2023 – Chihuahua EXPO 2023 –,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/kantou_chihuahua-expo_2023/
【千葉県】HELLOWEEN FESTA INAGE,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_helloween-festa-inage_2023/
【千葉県】THE DOG FES vol.3 -犬とピクニック-,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_the-dog-fes-vol3_2023/
【群馬県】Life with Pet～ぐんまペット共生フェス～,,群馬県,,群馬県,群馬県,,36.5219800,139.0334830,Happyplace,https://happyplace.pet/event/kantou_life-with-pet_2023/
【千葉県】流山ドッグフェスティバル,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_nagareyama-dog-festival_2023/
【神奈川県】優マーケット＊青空マルシェ in 平塚,,神奈川県,,神奈川県,神奈川県,,35.4342935,139.3747530,Happyplace,https://happyplace.pet/event/kantou_you-market-hiratsuka_2023/
【茨城県】DOG&FOOD FASTIVAL,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/kantou_dog-food-festival_2023/
【群馬県】DOG PARTY,,群馬県,,群馬県,群馬県,,36.5219800,139.0334830,Happyplace,https://happyplace.pet/event/kantou_dog-party_2023/
【東京都】マルフェス 2023 – Maltese Festa 2023 –,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/kantou_maltese-festa_2023/
【茨城県】dogfes ystävä & piatta marche,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/kantou_dogfes-piatto-marche_2023/
【愛知県】犬市場 in Okazaki 2023 Autumn,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_okazaki-autumn_2023/
【愛知県】SOUL FOOD JAM  vol.27 in CHITA,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_soul-food-jam-vol27_2023/
【福井県】Doggy・Mew Harbor Fest.,,福井県,,福井県,福井県,,35.9263502,136.6068127,Happyplace,https://happyplace.pet/event/tyubu_doggy-mew-harbor-fest_2023/
【静岡県】第2回 犬とも広場,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/tyubu_inutomo-vol2_2023/
【滋賀県】びわ湖わんにゃんマルシェ,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/kinki_biwako-wannyan-marche_2023/
【奈良県】第10回 Doggies Mart,,奈良県,,奈良県,奈良県,,34.2963089,135.8816819,Happyplace,https://happyplace.pet/event/kinki_doggies-mart-vol10_2023/
【三重県】第7回 わんてらすdog&outdoorマルシェ,,三重県,,三重県,三重県,,34.7339685,136.5154489,Happyplace,https://happyplace.pet/event/kinki_wanterasu-dog-outdoor-vol7_2023/
【広島県】第1回ONGEE FES～わんちゃんと楽しむ秋祭り～,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_ongee-fes-vol1_2023/
【山口県】& My Dog 3 ドッグマルシェ in 関門シティ,,山口県,,山口県,山口県,,34.2379614,131.5873845,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_my-dog-marche_2023/
【東京都】Photo Nana Premium in Tokyo,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/kantou_photo-nana-premium_2023/
【埼玉県】Lake and Peace 2023,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_lakeandpeace-vol5_2023/
【東京都】ペットにいいものマルシェ,,東京都,,東京都,東京都,,35.6768601,139.7638947,Happyplace,https://happyplace.pet/event/tokyo_petniimono-marche_2023/
【埼玉県】ドッグフレンドリーフェスタ in メッツァビレッジ2023 SEPTEMBER,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_dogfriendly-festa_september_2023/
【静岡県】Animalpic Festa in 浜名湖 2023 × FEELD GOOD FES.浜名湖,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_animalpicfesta-inhamanako_2023/
【岐阜県】わんワンダーハロウィンパーティ各務原,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gihu_wanwonderhalloween_party_2023/
【岐阜県】KkK DEKAKERU wankobiyori,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gihu_kkkdekakeruwanko_autumn_2023/
【埼玉県】ドッグカーニバルマーケット in PRIMELAND,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/saitama_dogcarnival_inprimeland_2023/
【兵庫県】ワンダフルフェスタ2023秋 in 再度公園,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_wonderfulfes_autumn_2023/
【広島県】第2回 ワンにゃん祭り in 花の駅せら,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_wannyan-festival-vol2_2023/
【岐阜県】BLOCK47 ドッグマルシェin岐阜 羽島,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gihu_block47dogmarche-ingihu_2023/
【大阪府】第7回 みのおわんわんモール,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/osaka_minowanwanmall_vol7_2023/
【兵庫県】わんわんマルシェ vol.40,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_wanwanmarche_vol40_2023/
【和歌山県】るらるわんわんフェス,,和歌山県,,和歌山県,和歌山県,,33.8070292,135.5930743,Happyplace,https://happyplace.pet/event/wakayama_ruraruwanwanfes_2023/
【兵庫県】第3回 MOKOん家ワンマルシェ & 保護犬譲渡会,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_mokonwanmarche_2023/
【兵庫県】ロハスピクニック尼崎の森2023,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_rohasupicnic_autumn_2023/
【兵庫県】KOBE DOG MARATHON,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_kobedogmarathon_autumn_2023/
【沖縄県】BOO Meeting Okinawa 2023 Halloween,,沖縄県,,沖縄県,沖縄県,,26.5707754,128.0255901,Happyplace,https://happyplace.pet/event/kyusyu-okinawa_boo-meeting-okinawa-halloween_2023/
【岡山県】となりのマルシェ その3,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_tonarino-marche-vol3_2023/
【京都府】‘Amo わん FESTA 2nd,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kyoto_amowanfesta-2nd_2023/
【岡山県】2023 津山ビッグマルシェ,,岡山県,,岡山県,岡山県,,34.8581334,133.7759256,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_tsuyama-big-marche_2023/
【兵庫県】わんニャスフェスティバル in 神戸,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/hyogo_wannyasufes__inkobe2023/
【長野県】ゆるっと にくきゅう🐾フェス in 黒姫高原スノーパーク,,長野県,,長野県,長野県,,36.1143945,138.0319015,Happyplace,https://happyplace.pet/event/nagano_yuruttonikukyu-fes_2023/
【岐阜県】動物愛護フェスティバル in ぎふ,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/gifu_doubutuaigo-festival_2023/
【兵庫県】カコガワドッグフェス in 日岡山公園野外ステージ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/kinki_kakogawadogfes_2023/
【広島県】ワンニャンandハンドメイド,1237-02-07,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_wannyan-and-handmade_2023/
【栃木県】愛犬と登山と撮影会,0001-01-01,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/kantou_aiken-tozan-satueikai_2023/
【愛知県】アイランド&わんわん 竹島ガーデンピクニック2023秋,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_takeshima-garden-picnic_2023/
【兵庫県】第1回 赤穂わんこフェス,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/kinki_akoushi-wanko-fes_2023/
【長野県】軽井沢リゾートドッグフェスティバル2023,,長野県,,長野県,長野県,,36.1143945,138.0319015,Happyplace,https://happyplace.pet/event/tyubu_karuizawa-dog-festival_2023/
【京都府】京都動物愛護フェスティバル 2023,,京都府,,京都府,京都,府,34.9861908,135.7601217,Happyplace,https://happyplace.pet/event/kinki_kyoto-festival_2023/
【兵庫県】第8回 愛犬マルシェ ナイトマーケットリゾートin明石グラバ,,兵庫県,,兵庫県,兵庫県,,34.9149340,134.8606660,Happyplace,https://happyplace.pet/event/kinki_aiken-marche-night-market_2023/
【広島県】サロンマルシェ〜わんにゃふるver.〜,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/hiroshima_salon-marche_2023/
【千葉県】THE DOG FES vol.2 -犬と海と-,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_the-dog-fes-vol2_2023/
【千葉県】ペテモフェス,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_petemo-fes_2023/
【愛知県】wandarake fest ! 28 & 29,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_wandarake-fest_2023/
【滋賀県】わんわんマルシェin三井アウトレットパーク滋賀竜王Vol.7,,滋賀県,,滋賀県,滋賀県,,35.2471540,136.1093850,Happyplace,https://happyplace.pet/event/kinki_wanwan-marche_2023/
【大阪府】DOG PARTY in 高槻市安満遺跡公園,,大阪府,,大阪府,大阪府,,34.6198813,135.4903570,Happyplace,https://happyplace.pet/event/kinki_dog-party_2023/
【広島県】ペット健康フェスタ 2023,,広島県,,広島県,広島県,,34.5666725,132.7535650,Happyplace,https://happyplace.pet/event/tyugoku-shikoku_pet-health-festa_2023/
【千葉県】第1回 わんこの森フェスティバル,,千葉県,,千葉県,千葉県,,35.5493990,140.2647303,Happyplace,https://happyplace.pet/event/kantou_wankonomori-vol1_2023/
【埼玉県】わんにゃんフェスタ～わたしたちにできること～,,埼玉県,,埼玉県,埼玉県,,35.9754168,139.4160114,Happyplace,https://happyplace.pet/event/kantou_wannyan-fes_2023/
【岐阜県】犬祭りテラス,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/tyubu_inumatsuri_2023/
【愛知県】夏が終わんこマルシェ,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_natuga-owanko-marche_2023/
【栃木県】DOGマルシェ,,栃木県,,栃木県,栃木県,,36.6782167,139.8096549,Happyplace,https://happyplace.pet/event/tochigi_dogmarche_2023/
【愛知県】モリコロパーク DEKAKERU wankobiyori,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/tyubu_morikoropark-dekakeru_2023/
【茨城県】MITO YEG犬祭り,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_mitoyegdogfes_2023/
【新潟県】第10回 しっぽ🐾まるしぇ inとちお withカンフェス,,新潟県,,新潟県,新潟県,,37.6452283,138.7669125,Happyplace,https://happyplace.pet/event/niigata_sippo-marche-vol10_2023/
【静岡県】ジャガー・ランドローバー静岡×Wan！ダブルフェスタ！Shizuoka,,静岡県,,静岡県,静岡県,,34.9332488,138.0955398,Happyplace,https://happyplace.pet/event/shizuoka_jaguarwandaful-fes_2023/
【富山県】いぬまんま〜手と手をつなぐみんなのマルシェ〜,,富山県,,富山県,富山県,,36.6468015,137.2183531,Happyplace,https://happyplace.pet/event/toyama_inumanma_2023/
【愛知県】ホロスホーム秋祭り,,愛知県,,愛知県,愛知県,,34.9991645,137.2545740,Happyplace,https://happyplace.pet/event/aiti_holos-home_2023/
【岐阜県】動物愛護センターフェスティバル,,岐阜県,,岐阜県,岐阜県,,35.7867449,137.0460777,Happyplace,https://happyplace.pet/event/tyubu_doubutuaigo-center-festival_2023/
【茨城県】第4回 神犬祭,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_kamiwansai-vol4_2023/
【茨城県】MARKET·͜·SMILE,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_market-smile_2023/
【茨城県】BRUTTOMARKET in 常総運動公園,,茨城県,,茨城県,茨城県,,36.2869536,140.4703384,Happyplace,https://happyplace.pet/event/ibaraki_bruttomarket_2023/
【北海道】第2回 BOWWOWFES⁡,,北海道,,北海道,北海道,,43.4519831,142.8197834,Happyplace,https://happyplace.pet/event/hokkaido_bowwowfes_vol2_2023/
